fecha,source,medium,campaign,eventos,usuarios,sesiones,pageviews,nuevos_usuarios
20250221,tagassistant.google.com,referral,(referral),5,2,5,83,0
20250221,bing,organic,(organic),5,1,5,18,1
20250221,compras,email,prueba,1,1,1,2,0
20250221,display,trafico,campanayap_2022,1,1,1,2,0
20250221,segurosgyt.com.gt,referral,(referral),1,1,1,1,0
20250221,facebook,cpl,trafico_SegurosYap,1,1,1,2,0
20250221,m.facebook.com,referral,(referral),1,1,1,2,0
20250221,selfadjust.bdeo.es,referral,(referral),2,2,2,8,0
20250221,ecosia.org,organic,(organic),1,1,1,4,0
20250221,accounts.google.com,referral,(referral),3,2,3,40,0
20250221,google,(not set),(not set),1,1,1,61,0
20250221,search,paid,moto-por-kilomertro,11,11,11,124,9
20250221,remarketing,paid,auto-por-kilometro,340,306,340,948,264
20250221,meta,paid,auto-por-kilometro,238,230,238,431,196
20250221,meta,paid,moto-por-kilomertro,195,179,195,394,145
20250221,meta,paid,auto-tradicional,301,292,301,509,284
20250221,(not set),(not set),(not set),67,57,67,514,49
20250221,google,organic,(organic),30,21,30,222,14
20250221,search,paid,auto-por-kilometro,16,13,16,57,11
20250221,remarketing,paid,moto-por-kilomertro,115,99,115,253,81
20250221,search,paid,auto-tradicional,10,9,10,79,9
20250222,compras,email,prueba,1,0,1,0,0
20250222,selfadjust.bdeo.es,referral,(referral),3,2,3,18,0
20250222,timplie.com,referral,(referral),1,1,1,2,0
20250222,syndicatedsearch.goog,referral,(referral),1,1,1,2,0
20250222,search,paid,moto-por-kilomertro,1,1,1,4,0
20250222,m.facebook.com,referral,(referral),1,1,1,11,1
20250222,facebook,cpl,trafico_SegurosYap,2,1,2,4,0
20250222,accounts.google.com,referral,(referral),1,1,1,8,0
20250222,search,paid,auto-por-kilometro,17,14,17,112,13
20250222,search,paid,auto-tradicional,22,21,22,154,20
20250222,(not set),(not set),(not set),40,33,40,292,22
20250222,remarketing,paid,moto-por-kilomertro,101,93,101,263,84
20250222,meta,paid,moto-por-kilomertro,197,185,197,339,154
20250222,meta,paid,auto-por-kilometro,220,210,220,399,178
20250222,meta,paid,auto-tradicional,272,261,272,495,251
20250222,remarketing,paid,auto-por-kilometro,403,369,403,1193,314
20250222,google,organic,(organic),12,11,12,61,7
20250223,selfadjust.bdeo.es,referral,(referral),3,3,3,70,2
20250223,syndicatedsearch.goog,referral,(referral),1,1,1,2,0
20250223,googleads.g.doubleclick.net,referral,(referral),2,1,2,2,1
20250223,facebook,cpl,trafico_SegurosYap,1,1,1,2,0
20250223,display,trafico,campanayap_2022,1,1,1,1,1
20250223,bing,organic,(organic),2,1,2,4,1
20250223,accounts.google.com,referral,(referral),1,1,1,4,0
20250223,search,paid,moto-por-kilomertro,9,7,9,80,7
20250223,search,paid,auto-por-kilometro,18,17,18,139,15
20250223,google,organic,(organic),17,12,17,146,8
20250223,search,paid,auto-tradicional,26,23,26,214,20
20250223,(not set),(not set),(not set),33,32,33,250,20
20250223,remarketing,paid,moto-por-kilomertro,132,116,132,421,100
20250223,meta,paid,moto-por-kilomertro,194,188,194,368,148
20250223,meta,paid,auto-por-kilometro,250,247,250,433,215
20250223,meta,paid,auto-tradicional,269,253,269,466,242
20250223,remarketing,paid,auto-por-kilometro,498,454,498,1441,395
20250224,syndicatedsearch.goog,referral,(referral),7,7,7,10,5
20250224,accounts.google.com,referral,(referral),4,2,4,23,0
20250224,compras,email,prueba,6,2,6,71,0
20250224,m.facebook.com,referral,(referral),1,1,1,2,0
20250224,bing,organic,(organic),3,1,3,41,1
20250224,insights.hotjar.com,referral,(referral),1,1,1,10,0
20250224,selfadjust.bdeo.es,referral,(referral),9,7,9,91,2
20250224,tagassistant.google.com,referral,(referral),4,2,4,18,0
20250224,google,organic,(organic),15,14,15,58,10
20250224,c1031c51a5ad7794f08f1c6536e3223c.safeframe.googlesyndication.com,referral,(referral),1,1,1,2,0
20250224,search,paid,auto-por-kilometro,53,53,53,263,51
20250224,(not set),(not set),(not set),64,55,64,379,44
20250224,search,paid,auto-tradicional,103,99,103,426,97
20250224,meta,paid,moto-por-kilomertro,152,137,152,258,117
20250224,remarketing,paid,moto-por-kilomertro,163,146,163,394,132
20250224,meta,paid,auto-por-kilometro,231,221,231,391,181
20250224,meta,paid,auto-tradicional,249,239,249,419,223
20250224,remarketing,paid,auto-por-kilometro,513,477,513,1515,417
20250224,search,paid,moto-por-kilomertro,15,15,15,80,11
20250225,googleads.g.doubleclick.net,referral,(referral),2,2,2,5,1
20250225,c1031c51a5ad7794f08f1c6536e3223c.safeframe.googlesyndication.com,referral,(referral),3,1,3,4,0
20250225,cdeae4ca9130c571668cff2c88f7157b.safeframe.googlesyndication.com,referral,(referral),1,1,1,2,0
20250225,tagassistant.google.com,referral,(referral),2,1,2,3,0
20250225,m.facebook.com,referral,(referral),1,1,1,2,1
20250225,selfadjust.bdeo.es,referral,(referral),1,1,1,10,0
20250225,compras,email,prueba,7,2,7,128,0
20250225,accounts.google.com,referral,(referral),1,0,1,1,0
20250225,facebook,cpl,trafico_SegurosYap,2,1,2,3,0
20250225,bing,organic,(organic),8,4,8,129,3
20250225,search,paid,auto-por-kilometro,35,28,35,244,19
20250225,google,organic,(organic),16,14,16,72,11
20250225,search,paid,auto-tradicional,19,16,19,224,14
20250225,(not set),(not set),(not set),81,70,81,636,54
20250225,remarketing,paid,moto-por-kilomertro,157,148,157,492,135
20250225,meta,paid,moto-por-kilomertro,174,164,174,300,137
20250225,meta,paid,auto-por-kilometro,223,214,223,396,189
20250225,meta,paid,auto-tradicional,243,233,243,397,223
20250225,remarketing,paid,auto-por-kilometro,350,316,350,971,262
20250225,search,paid,moto-por-kilomertro,7,7,7,38,5
20250226,selfadjust.bdeo.es,referral,(referral),2,2,2,35,1
20250226,bing,organic,(organic),4,1,4,55,0
20250226,search,paid,moto-por-kilomertro,12,12,12,83,12
20250226,display,trafico,campanayap_2022,1,0,1,1,0
20250226,googleads.g.doubleclick.net,referral,(referral),1,0,1,1,0
20250226,compras,email,prueba,2,1,2,2,0
20250226,search,paid,auto-tradicional,19,19,19,131,18
20250226,search,paid,auto-por-kilometro,40,33,40,275,25
20250226,(not set),(not set),(not set),46,38,46,285,24
20250226,remarketing,paid,moto-por-kilomertro,74,58,74,205,31
20250226,meta,paid,moto-por-kilomertro,164,155,164,289,121
20250226,meta,paid,auto-por-kilometro,195,186,195,327,161
20250226,meta,paid,auto-tradicional,203,194,203,368,185
20250226,remarketing,paid,auto-por-kilometro,290,243,290,820,188
20250226,google,organic,(organic),24,21,24,229,13
20250227,display,trafico,campanayap_2022,1,1,1,2,0
20250227,tagassistant.google.com,referral,(referral),3,1,3,17,0
20250227,compras,email,prueba,2,1,2,38,0
20250227,bing,organic,(organic),6,1,6,55,0
20250227,accounts.google.com,referral,(referral),1,1,1,11,0
20250227,selfadjust.bdeo.es,referral,(referral),3,2,3,38,1
20250227,search,paid,moto-por-kilomertro,11,11,11,111,10
20250227,google,organic,(organic),17,14,17,109,10
20250227,search,paid,auto-por-kilometro,29,28,29,232,25
20250227,(not set),(not set),(not set),50,36,50,352,24
20250227,remarketing,paid,moto-por-kilomertro,105,91,105,200,74
20250227,meta,paid,moto-por-kilomertro,154,145,154,286,111
20250227,meta,paid,auto-por-kilometro,199,192,199,336,164
20250227,meta,paid,auto-tradicional,208,200,208,346,194
20250227,remarketing,paid,auto-por-kilometro,271,231,271,684,181
20250227,search,paid,auto-tradicional,26,25,26,215,23
20250228,selfadjust.bdeo.es,referral,(referral),6,5,6,150,0
20250228,tagassistant.google.com,referral,(referral),1,1,1,6,0
20250228,segurosgyt.com.gt,referral,(referral),1,1,1,7,1
20250228,googleads.g.doubleclick.net,referral,(referral),1,1,1,2,0
20250228,facebook.com,referral,(referral),1,1,1,2,1
20250228,bing,organic,(organic),1,1,1,2,1
20250228,accounts.google.com,referral,(referral),1,1,1,0,0
20250228,google,organic,(organic),7,6,7,54,4
20250228,meta,paid,auto-tradicional,240,231,240,410,219
20250228,search,paid,auto-tradicional,13,13,13,158,11
20250228,search,paid,auto-por-kilometro,25,23,25,276,18
20250228,(not set),(not set),(not set),53,45,53,322,37
20250228,remarketing,paid,moto-por-kilomertro,90,86,90,199,68
20250228,meta,paid,moto-por-kilomertro,94,90,94,159,70
20250228,meta,paid,auto-por-kilometro,235,226,235,390,196
20250228,remarketing,paid,auto-por-kilometro,404,370,404,1130,321
20250228,search,paid,moto-por-kilomertro,9,9,9,42,7
20250301,facebook.com,referral,(referral),1,1,1,2,1
20250301,lm.facebook.com,referral,(referral),1,1,1,14,1
20250301,segurosgyt.com.gt,referral,(referral),1,1,1,1,1
20250301,search,paid,moto-por-kilomertro,1,1,1,2,0
20250301,submit.jotform.com,referral,(referral),2,1,2,9,0
20250301,facebook,cpl,trafico_SegurosYap,1,0,1,1,0
20250301,espanol.search.yahoo.com,referral,(referral),2,1,2,16,1
20250301,selfadjust.bdeo.es,referral,(referral),1,1,1,21,0
20250301,bing,organic,(organic),1,1,1,6,1
20250301,economiaideal.com,referral,(referral),1,1,1,2,0
20250301,google,organic,(organic),11,9,11,39,7
20250301,remarketing,paid,moto-por-kilomertro,16,14,16,26,7
20250301,search,paid,auto-por-kilometro,28,28,28,212,23
20250301,(not set),(not set),(not set),32,31,32,192,16
20250301,search,paid,auto-tradicional,41,41,41,319,39
20250301,remarketing,paid,auto-por-kilometro,286,253,286,752,202
20250301,meta,paid,auto-tradicional,280,271,280,506,258
20250301,meta,paid,auto-por-kilometro,289,277,289,516,254
20250301,accounts.google.com,referral,(referral),1,1,1,8,0
20250302,display,trafico,campanayap_2022,1,0,1,1,0
20250302,syndicatedsearch.goog,referral,(referral),1,1,1,7,0
20250302,search,paid,moto-por-kilomertro,1,1,1,2,0
20250302,bing,organic,(organic),2,1,2,22,0
20250302,accuweather.com,referral,(referral),1,1,1,1,0
20250302,selfadjust.bdeo.es,referral,(referral),2,2,2,13,2
20250302,facebook,cpl,trafico_SegurosYap,2,2,2,7,1
20250302,accounts.google.com,referral,(referral),3,3,3,17,0
20250302,remarketing,paid,moto-por-kilomertro,9,9,9,19,3
20250302,search,paid,auto-por-kilometro,13,11,13,84,7
20250302,(not set),(not set),(not set),25,23,25,108,15
20250302,search,paid,auto-tradicional,32,31,32,209,30
20250302,remarketing,paid,auto-por-kilometro,274,246,274,879,214
20250302,meta,paid,auto-tradicional,282,269,282,483,251
20250302,meta,paid,auto-por-kilometro,326,318,326,582,290
20250302,google,organic,(organic),8,8,8,74,6
20250303,72b717109ec81f1d335ba8ea87631956.safeframe.googlesyndication.com,referral,(referral),1,1,1,2,0
20250303,ecosia.org,organic,(organic),1,1,1,4,0
20250303,facebook,cpl,trafico_SegurosYap,1,1,1,2,0
20250303,facebook.com,referral,(referral),1,1,1,2,1
20250303,l.instagram.com,referral,(referral),1,1,1,14,1
20250303,weather.com,referral,(referral),1,1,1,2,0
20250303,selfadjust.bdeo.es,referral,(referral),1,1,1,65,0
20250303,syndicatedsearch.goog,referral,(referral),1,1,1,1,1
20250303,youtube,instream,campanayap_2022,1,1,1,2,0
20250303,segurosgyt.com.gt,referral,(referral),2,1,2,8,1
20250303,search,paid,moto-por-kilomertro,2,2,2,6,1
20250303,meta,paid,auto-por-kilometro,361,348,361,650,323
20250303,tagassistant.google.com,referral,(referral),8,3,8,81,0
20250303,accounts.google.com,referral,(referral),4,3,4,36,0
20250303,remarketing,paid,moto-por-kilomertro,11,8,11,45,3
20250303,google,organic,(organic),23,19,23,136,13
20250303,search,paid,auto-tradicional,30,28,30,287,29
20250303,(not set),(not set),(not set),34,31,34,252,23
20250303,search,paid,auto-por-kilometro,41,35,41,529,29
20250303,remarketing,paid,auto-por-kilometro,252,223,252,693,186
20250303,meta,paid,auto-tradicional,323,317,323,564,303
20250303,display,trafico,campanayap_2022,1,0,1,1,0
20250303,bing,organic,(organic),3,2,3,63,1
20250304,l.facebook.com,referral,(referral),2,1,2,9,0
20250304,l.instagram.com,referral,(referral),1,1,1,8,1
20250304,ecosia.org,organic,(organic),1,1,1,4,0
20250304,lm.facebook.com,referral,(referral),1,1,1,13,1
20250304,compras,email,prueba,1,1,1,21,0
20250304,meta,paid,moto-por-kilomertro,1,1,1,2,1
20250304,segurosgyt.com.gt,referral,(referral),1,1,1,3,1
20250304,tagassistant.google.com,referral,(referral),3,1,3,4,0
20250304,display,trafico,campanayap_2022,2,0,2,2,0
20250304,m.facebook.com,referral,(referral),1,1,1,2,1
20250304,accounts.google.com,referral,(referral),1,1,1,4,0
20250304,weather.com,referral,(referral),1,1,1,10,0
20250304,bing,organic,(organic),4,2,4,76,1
20250304,search,paid,moto-por-kilomertro,2,2,2,4,1
20250304,meta,paid,auto-tradicional,299,293,299,511,280
20250304,remarketing,paid,auto-por-kilometro,221,191,221,651,148
20250304,(not set),(not set),(not set),47,35,47,284,22
20250304,meta,paid,auto-por-kilometro,360,349,360,623,316
20250304,search,paid,auto-tradicional,32,29,32,368,25
20250304,google,organic,(organic),23,15,23,111,10
20250304,remarketing,paid,moto-por-kilomertro,16,6,16,82,2
20250304,selfadjust.bdeo.es,referral,(referral),3,3,3,48,1
20250304,search,paid,auto-por-kilometro,42,31,42,306,24
20250305,tagassistant.google.com,referral,(referral),7,3,7,37,0
20250305,display,trafico,campanayap_2022,2,0,2,2,0
20250305,weather.com,referral,(referral),1,1,1,2,0
20250305,compras,email,prueba,1,1,1,40,0
20250305,bing,organic,(organic),4,1,4,12,0
20250305,accounts.google.com,referral,(referral),1,1,1,7,0
20250305,search,paid,moto-por-kilomertro,2,2,2,4,1
20250305,selfadjust.bdeo.es,referral,(referral),9,3,9,105,1
20250305,l.instagram.com,referral,(referral),2,1,2,6,1
20250305,google,organic,(organic),22,18,22,84,9
20250305,search,paid,auto-tradicional,25,23,25,259,18
20250305,search,paid,auto-por-kilometro,48,35,48,318,27
20250305,(not set),(not set),(not set),50,41,50,417,24
20250305,remarketing,paid,auto-por-kilometro,208,185,208,508,145
20250305,meta,paid,auto-tradicional,244,233,244,425,226
20250305,meta,paid,auto-por-kilometro,273,263,273,482,239
20250305,remarketing,paid,moto-por-kilomertro,8,5,8,13,0
20250306,tagassistant.google.com,referral,(referral),2,1,2,8,0
20250306,syndicatedsearch.goog,referral,(referral),1,1,1,2,0
20250306,meta,paid,moto-por-kilomertro,1,1,1,2,1
20250306,facebook,cpl,trafico_SegurosYap,1,1,1,1,1
20250306,compras,email,prueba,3,1,3,133,0
20250306,bing,organic,(organic),4,2,4,39,0
20250306,selfadjust.bdeo.es,referral,(referral),5,3,5,35,0
20250306,search,paid,moto-por-kilomertro,3,3,3,6,3
20250306,accounts.google.com,referral,(referral),4,3,4,40,0
20250306,google,organic,(organic),19,13,19,128,6
20250306,search,paid,auto-por-kilometro,26,24,26,129,23
20250306,search,paid,auto-tradicional,45,38,45,393,31
20250306,(not set),(not set),(not set),61,41,61,466,22
20250306,remarketing,paid,auto-por-kilometro,248,216,248,743,174
20250306,meta,paid,auto-tradicional,270,260,270,471,247
20250306,meta,paid,auto-por-kilometro,346,336,346,607,308
20250306,remarketing,paid,moto-por-kilomertro,7,3,7,16,0
20250307,accounts.google.com,referral,(referral),4,3,4,29,0
20250307,display,trafico,campanayap_2022,1,0,1,1,0
20250307,search,paid,moto-por-kilomertro,1,1,1,2,1
20250307,remarketing,paid,moto-por-kilomertro,3,1,3,4,1
20250307,chatgpt.com,referral,(referral),1,1,1,4,1
20250307,selfadjust.bdeo.es,referral,(referral),4,3,4,44,0
20250307,syndicatedsearch.goog,referral,(referral),4,4,4,7,4
20250307,tagassistant.google.com,referral,(referral),4,2,4,35,0
20250307,search,paid,auto-por-kilometro,20,16,20,94,12
20250307,(not set),(not set),(not set),31,24,31,117,11
20250307,google,organic,(organic),17,12,17,145,5
20250307,search,paid,auto-tradicional,30,27,30,231,21
20250307,meta,paid,auto-tradicional,199,190,199,348,180
20250307,remarketing,paid,auto-por-kilometro,221,192,221,545,156
20250307,meta,paid,auto-por-kilometro,273,262,273,472,228
20250308,remarketing,paid,moto-por-kilomertro,6,0,6,6,0
20250308,display,trafico,campanayap_2022,1,0,1,1,0
20250308,facebook,cpl,trafico_SegurosYap,1,1,1,2,0
20250308,bing,organic,(organic),1,1,1,35,0
20250308,accounts.google.com,referral,(referral),2,1,2,12,0
20250308,selfadjust.bdeo.es,referral,(referral),2,2,2,9,0
20250308,search,paid,auto-por-kilometro,14,12,14,104,10
20250308,search,paid,auto-tradicional,13,13,13,63,13
20250308,(not set),(not set),(not set),25,22,25,153,13
20250308,remarketing,paid,auto-por-kilometro,270,247,270,797,204
20250308,meta,paid,auto-tradicional,274,265,274,479,243
20250308,meta,paid,auto-por-kilometro,292,282,292,493,251
20250308,google,organic,(organic),8,8,8,91,5
20250309,search,paid,moto-por-kilomertro,4,4,4,6,4
20250309,l.facebook.com,referral,(referral),1,1,1,2,0
20250309,93f041bee11791e182952451e819d4c5.safeframe.googlesyndication.com,referral,(referral),1,1,1,1,0
20250309,remarketing,paid,moto-por-kilomertro,4,3,4,7,1
20250309,selfadjust.bdeo.es,referral,(referral),1,1,1,7,0
20250309,google,organic,(organic),6,6,6,56,4
20250309,accounts.google.com,referral,(referral),4,3,4,52,1
20250309,search,paid,auto-por-kilometro,26,23,26,153,18
20250309,(not set),(not set),(not set),33,27,33,114,18
20250309,remarketing,paid,auto-por-kilometro,270,250,270,737,211
20250309,meta,paid,auto-tradicional,300,289,300,526,263
20250309,meta,paid,auto-por-kilometro,321,311,321,547,272
20250309,search,paid,auto-tradicional,9,9,9,22,8
20250310,segurosgyt.com.gt,referral,(referral),1,1,1,2,1
20250310,remarketing,paid,moto-por-kilomertro,1,1,1,2,0
20250310,l.instagram.com,referral,(referral),1,1,1,2,0
20250310,googleads.g.doubleclick.net,referral,(referral),1,1,1,2,0
20250310,facebook,cpl,trafico_SegurosYap,1,1,1,2,0
20250310,bing,organic,(organic),2,1,2,16,0
20250310,selfadjust.bdeo.es,referral,(referral),2,2,2,20,0
20250310,tagassistant.google.com,referral,(referral),9,3,9,73,0
20250310,accounts.google.com,referral,(referral),2,2,2,11,0
20250310,google,organic,(organic),31,26,31,263,16
20250310,search,paid,auto-por-kilometro,37,32,37,253,29
20250310,(not set),(not set),(not set),48,46,48,388,29
20250310,search,paid,auto-tradicional,93,89,93,622,86
20250310,remarketing,paid,auto-por-kilometro,147,117,147,366,73
20250310,meta,paid,auto-tradicional,297,280,297,511,268
20250310,meta,paid,auto-por-kilometro,305,298,305,518,265
20250310,syndicatedsearch.goog,referral,(referral),7,7,7,17,7
20250311,l.instagram.com,referral,(referral),2,2,2,10,2
20250311,share.hsforms.com,referral,(referral),1,1,1,0,0
20250311,segurosgyt.com.gt,referral,(referral),1,1,1,9,1
20250311,remarketing,paid,moto-por-kilomertro,1,1,1,2,1
20250311,facebook,cpl,trafico_SegurosYap,1,1,1,2,0
20250311,accounts.google.com,referral,(referral),2,1,2,12,0
20250311,selfadjust.bdeo.es,referral,(referral),2,2,2,35,1
20250311,bing,organic,(organic),5,2,5,33,1
20250311,tagassistant.google.com,referral,(referral),1,1,1,27,0
20250311,search,paid,moto-por-kilomertro,3,3,3,6,3
20250311,meta,paid,auto-por-kilometro,314,303,314,548,274
20250311,meta,paid,auto-tradicional,268,250,268,431,244
